id,locationName,address,hasEBT,hasMarketMatch,rewards,coupons,position__lat,position__long,season_1_start,season_1_end,season_2_start,season_2_end,days,frequency,time_open,time_close,sylmarDistance,searchLink,phoneNumber,websiteURL,storeType,freshFruit,freshVegetables,freshDairy,unprocessedMeat,flagged,flagReason,noInfo,permanentlyClosed,comments
535,Handi Market,"2514 W Magnolia Blvd, Burbank, CA 91505",TRUE,FALSE,null,null,34.171557,-118.335191,,,,,,,,,19230,"Handi Market 2514 W Magnolia Blvd, Burbank, CA 91505",null,null,,,,,,FALSE,,FALSE,FALSE,
540,Seven Seas Gourmet Foods,"12050 Ventura Blvd, Studio City, CA 91604",TRUE,FALSE,null,null,34.142947,-118.394314,,,,,,,,,19277,"Seven Seas Gourmet Foods 12050 Ventura Blvd, Studio City, CA 91604",null,null,,,,,,FALSE,,FALSE,FALSE,
581,Albertsons,"23850 Copper Hill Dr, Valencia, CA 91354",TRUE,FALSE,null,null,34.462085,-118.556635,,,,,,,,,19288,"Albertsons 23850 Copper Hill Dr, Valencia, CA 91354",null,null,,,,,,FALSE,,FALSE,FALSE,
543,Trader Joe's,"11976 Ventura Blvd, Studio City, CA 91604",TRUE,FALSE,null,null,34.143049,-118.393111,,,,,,,,,19305,"Trader Joe's 11976 Ventura Blvd, Studio City, CA 91604",null,null,,,,,,FALSE,,FALSE,FALSE,
570,Sprouts Farmers Market #272,"6607 Fallbrook Ave, West Hills, CA 91307",TRUE,FALSE,null,null,34.189442,-118.624459,,,,,,,,,19338,"Sprouts Farmers Market #272 6607 Fallbrook Ave, West Hills, CA 91307",null,null,,,,,,FALSE,,FALSE,FALSE,
565,Whole Foods Market,"21347 Ventura Blvd, Woodland Hills, CA 91364",TRUE,FALSE,null,null,34.168163,-118.596967,,,,,,,,,19340,"Whole Foods Market 21347 Ventura Blvd, Woodland Hills, CA 91364",null,null,,,,,,FALSE,,FALSE,FALSE,
571,Aldi #79048,"22741 Victory Blvd, West Hills, CA 91307",TRUE,FALSE,null,null,34.187358,-118.622559,,,,,,,,,19365,"Aldi #79048 22741 Victory Blvd, West Hills, CA 91307",null,null,,,,,,FALSE,,FALSE,FALSE,
567,United Pacific #211,"5356 Canoga Ave, Woodland Hills, CA 91364",TRUE,FALSE,null,null,34.167543,-118.597214,,,,,,,,,19409,"United Pacific #211 5356 Canoga Ave, Woodland Hills, CA 91364",null,null,,,,,,FALSE,,FALSE,FALSE,
574,Target Store,"6635 Fallbrook Ave, West Hills, CA 91307",TRUE,FALSE,null,null,34.190385,-118.626661,,,,,,,,,19421,"Target Store 6635 Fallbrook Ave, West Hills, CA 91307",null,null,,,,,,FALSE,,FALSE,FALSE,
544,Foothill Food Mart,"6360 Foothill Blvd, Tujunga, CA 91042",TRUE,FALSE,null,null,34.242601,-118.270341,,,,,,,,,19443,"Foothill Food Mart 6360 Foothill Blvd, Tujunga, CA 91042",null,null,,,,,,FALSE,,FALSE,FALSE,
541,Aldi #79004,"687 N Victory Blvd, Burbank, CA 91502",TRUE,FALSE,null,null,34.180349,-118.319798,,,,,,,,,19447,"Aldi #79004 687 N Victory Blvd, Burbank, CA 91502",null,null,,,,,,FALSE,,FALSE,FALSE,
572,Rocket #0230,"5601 Topanga Canyon Blvd, Woodland Hills, CA 91367",TRUE,FALSE,null,null,34.172324,-118.606195,,,,,,,,,19521,"Rocket #0230 5601 Topanga Canyon Blvd, Woodland Hills, CA 91367",null,null,,,,,,FALSE,,FALSE,FALSE,
576,Walmart,"6433 Fallbrook Ave, West Hills, CA 91307",TRUE,FALSE,null,null,34.187886,-118.625435,,,,,,,,,19521,"Walmart 6433 Fallbrook Ave, West Hills, CA 91307",null,null,,,,,,FALSE,,FALSE,FALSE,
573,Sprouts Farmers Market #255,"21821 Ventura Blvd, Woodland Hills, CA 91364",TRUE,FALSE,null,null,34.169606,-118.602979,,,,,,,,,19561,"Sprouts Farmers Market #255 21821 Ventura Blvd, Woodland Hills, CA 91364",null,null,,,,,,FALSE,,FALSE,FALSE,
583,Rite Aid,"5845 E Los Angeles Ave, Simi Valley, CA 93063",TRUE,FALSE,null,null,34.27255,-118.676882,,,,,,,,,19579,"Rite Aid 5845 E Los Angeles Ave, Simi Valley, CA 93063",null,null,,,,,,FALSE,,FALSE,FALSE,
575,Ralphs Fresh Fare,"21909 Ventura Blvd, Woodland Hills, CA 91364",TRUE,FALSE,null,null,34.169704,-118.604053,,,,,,,,,19616,"Ralphs Fresh Fare 21909 Ventura Blvd, Woodland Hills, CA 91364",null,null,,,,,,FALSE,,FALSE,FALSE,
584,Vons,"5805 E Los Angeles Ave, Simi Valley, CA 93063",TRUE,FALSE,null,null,34.273264,-118.677777,,,,,,,,,19645,"Vons 5805 E Los Angeles Ave, Simi Valley, CA 93063",null,null,,,,,,FALSE,,FALSE,FALSE,
577,Ralphs Grocery Co.,"22915 Victory Blvd, West Hills, CA 91307",TRUE,FALSE,null,null,34.187025,-118.626388,,,,,,,,,19650,"Ralphs Grocery Co. 22915 Victory Blvd, West Hills, CA 91307",null,null,,,,,,FALSE,,FALSE,FALSE,
546,Magnolia Fresh Market,"418 N Glenoaks Blvd, Burbank, CA 91502",TRUE,FALSE,null,null,34.185951,-118.309425,,,,,,,,,19701,"Magnolia Fresh Market 418 N Glenoaks Blvd, Burbank, CA 91502",null,null,,,,,,FALSE,,FALSE,FALSE,
551,Smart & Final #941,"3830 W Verdugo Ave, Burbank, CA 91505",TRUE,FALSE,null,null,34.159901,-118.34519,,,,,,,,,19710,"Smart & Final #941 3830 W Verdugo Ave, Burbank, CA 91505",null,null,,,,,,FALSE,,FALSE,FALSE,
550,Albertson's,"6240 Foothill Blvd, Tujunga, CA 91042",TRUE,FALSE,null,null,34.240873,-118.267828,,,,,,,,,19728,"Albertson's 6240 Foothill Blvd, Tujunga, CA 91042",null,null,,,,,,FALSE,,FALSE,FALSE,
578,Amazon Go (Bowser) #Ils2,"22001 Ventura Blvd, Woodland Hills, CA 91364",TRUE,FALSE,null,null,34.168824,-118.606089,,,,,,,,,19811,"Amazon Go (Bowser) #Ils2 22001 Ventura Blvd, Woodland Hills, CA 91364",null,null,,,,,,FALSE,,FALSE,FALSE,
555,99 Cents Only Stores  #40,"4304 Lankershim Blvd, North Hollywood, CA 91602",TRUE,FALSE,null,null,34.148573,-118.364406,,,,,,,,,19853,"99 Cents Only Stores  #40 4304 Lankershim Blvd, North Hollywood, CA 91602",null,null,,,,,,FALSE,,FALSE,FALSE,
579,Woodland Hills Farmers Market,"5650 Shoup Ave, Woodland Hills, CA 91367",TRUE,FALSE,null,null,34.173118,-118.613762,,,,,,,,,19917,"Woodland Hills Farmers Market 5650 Shoup Ave, Woodland Hills, CA 91367",null,null,,,,,,FALSE,,FALSE,FALSE,
553,Aria Meat Market Inc,"228 N Glenoaks Blvd, Burbank, CA 91502",TRUE,FALSE,null,null,34.184476,-118.307702,,,,,,,,,19929,"Aria Meat Market Inc 228 N Glenoaks Blvd, Burbank, CA 91502",null,null,,,,,,FALSE,,FALSE,FALSE,
593,Toluca Lake Certified Farmers' Market,"10225 Riverside Dr, Toluca Lake, 91602",FALSE,TRUE,null,null,34.152842,-118.35351,Year Round,null,null,null,Sunday,null,9:30:00,14:30:00,19946,"Toluca Lake Certified Farmers' Market 10225 Riverside Dr, Toluca Lake, 91602",null,https://www.facebook.com/tolucalakefarmersmarket/,,,,,,FALSE,,FALSE,FALSE,
580,Rocket #226,"5314 Topanga Canyon Blvd, Woodland Hills, CA 91367",TRUE,FALSE,null,null,34.166455,-118.605351,,,,,,,,,19971,"Rocket #226 5314 Topanga Canyon Blvd, Woodland Hills, CA 91367",null,null,,,,,,FALSE,,FALSE,FALSE,
582,Rocket #0231,"22753 W Oxnard St, Woodland Hills, CA 91367",TRUE,FALSE,null,null,34.179562,-118.623101,,,,,,,,,19999,"Rocket #0231 22753 W Oxnard St, Woodland Hills, CA 91367",null,null,,,,,,FALSE,,FALSE,FALSE,
